"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","acid_weed","broad-ribbed_kelp","bull_kelp","five-ribbed_kelp","sieve_kelp","sugar_kelp","three-ribbed_kelp","torn_kelp","winged_kelp","wire_weed","woody_kelp","giant_kelp_n","giant_kelp_stipe","feather_boa_n","feather_boa_stipe"
"3_21_1_22","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2022,"8/27/2022",33.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"3_21_2_22","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2022,"8/27/2022",40.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3_21_3_22","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2022,"8/27/2022",45.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_21_4_22","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2022,"8/27/2022",22.5,0,0,0,0,9,70,0,0,0,0,0,0,0,0,0
"3_21_5_22","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2022,"8/27/2022",29,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0
"3_21_6_22","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2022,"8/27/2022",25,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
"3_21_1_23","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2023,"6/4/2023",55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"3_21_2_23","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2023,"6/4/2023",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_21_3_23","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2023,"6/4/2023",37.5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"3_21_4_23","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2023,"6/4/2023",41,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
"3_21_5_23","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2023,"6/4/2023",28.5,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
"3_21_6_23","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2023,"6/4/2023",21.5,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0
"3_21_1_24","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2024,"6/9/2024",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_21_2_24","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2024,"6/9/2024",51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_21_3_24","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2024,"6/9/2024",37.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"3_21_4_24","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2024,"6/9/2024",42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"3_21_5_24","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2024,"6/9/2024",20,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0
"3_21_6_24","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2024,"6/9/2024",23.5,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
"3_21_1_25","Hood_Canal",3,"Goby_Gardens",21,1,"offshore",47.631907,-122.94162,2025,"6/29/2025",51.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_21_2_25","Hood_Canal",3,"Goby_Gardens",21,2,"offshore",47.631907,-122.94162,2025,"6/29/2025",48.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"3_21_3_25","Hood_Canal",3,"Goby_Gardens",21,3,"offshore",47.631907,-122.94162,2025,"6/29/2025",34.5,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0
"3_21_4_25","Hood_Canal",3,"Goby_Gardens",21,4,"inshore",47.631907,-122.94162,2025,"6/29/2025",35.5,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
"3_21_5_25","Hood_Canal",3,"Goby_Gardens",21,5,"inshore",47.631907,-122.94162,2025,"6/29/2025",23.5,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0
"3_21_6_25","Hood_Canal",3,"Goby_Gardens",21,6,"inshore",47.631907,-122.94162,2025,"6/29/2025",19,0,0,0,0,271,0,0,0,0,20,0,0,0,0,0
"3_22_1_22","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2022,"8/28/2022",51.5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_22_2_22","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2022,"8/28/2022",51.5,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"3_22_3_22","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2022,"8/28/2022",41.5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
"3_22_4_22","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2022,"8/28/2022",29,2,0,0,0,122,13,0,0,0,0,0,0,0,0,0
"3_22_5_22","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2022,"8/28/2022",23,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0
"3_22_6_22","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2022,"8/28/2022",23.5,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0
"3_22_1_23","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2023,"6/3/2023",54,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"3_22_2_23","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2023,"6/3/2023",54.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_22_3_23","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2023,"6/3/2023",37.5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
"3_22_4_23","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2023,"6/3/2023",36,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
"3_22_5_23","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2023,"6/3/2023",22.5,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0
"3_22_6_23","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2023,"6/3/2023",21.5,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0
"3_22_1_24","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2024,"6/8/2024",55.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"3_22_2_24","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2024,"6/8/2024",59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_22_3_24","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2024,"6/8/2024",37,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"3_22_4_24","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2024,"6/8/2024",43.5,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"3_22_5_24","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2024,"6/8/2024",24,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0
"3_22_6_24","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2024,"6/8/2024",23,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
"3_22_1_25","Hood_Canal",3,"Pulali_Point",22,1,"offshore",47.735708,-122.85479,2025,"7/12/2025",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_22_2_25","Hood_Canal",3,"Pulali_Point",22,2,"offshore",47.735708,-122.85479,2025,"7/12/2025",52.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3_22_3_25","Hood_Canal",3,"Pulali_Point",22,3,"offshore",47.735708,-122.85479,2025,"7/12/2025",42.5,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0
"3_22_4_25","Hood_Canal",3,"Pulali_Point",22,4,"inshore",47.735708,-122.85479,2025,"7/12/2025",38.5,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
"3_22_5_25","Hood_Canal",3,"Pulali_Point",22,5,"inshore",47.735708,-122.85479,2025,"7/12/2025",23.5,0,0,0,0,270,0,0,0,0,3,0,0,0,0,0
"3_22_6_25","Hood_Canal",3,"Pulali_Point",22,6,"inshore",47.735708,-122.85479,2025,"7/12/2025",25,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
"2_23_1_22","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2022,"7/20/2022",13,1,0,0,24,0,300,0,0,0,3,0,0,0,0,0
"2_23_2_22","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2022,"7/20/2022",13.5,0,0,0,26,20,333,0,0,0,2,0,0,0,0,0
"2_23_3_22","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2022,"7/20/2022",14.5,0,0,0,8,15,172,0,0,0,0,0,0,0,0,0
"2_23_4_22","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2022,"7/20/2022",13.5,5,0,0,20,6,289,0,0,0,1,1,0,0,0,0
"2_23_5_22","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2022,"7/20/2022",13.5,3,0,0,14,4,285,0,0,0,2,0,0,0,0,0
"2_23_6_22","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2022,"7/20/2022",13,8,0,0,15,17,322,0,0,0,5,0,0,0,0,0
"2_23_1_23","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2023,"8/10/2023",14.5,0,0,0,32,0,187,0,0,0,0,0,0,0,0,0
"2_23_2_23","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2023,"8/10/2023",15,0,0,0,44,3,340,0,0,0,0,0,0,0,0,0
"2_23_3_23","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2023,"8/10/2023",16,1,0,0,29,2,244,0,0,0,0,0,0,0,0,0
"2_23_4_23","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2023,"8/10/2023",15.5,2,0,0,8,0,295,0,0,0,0,0,0,0,0,0
"2_23_5_23","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2023,"8/10/2023",14.5,0,0,0,24,1,287,0,0,0,2,0,0,0,0,0
"2_23_6_23","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2023,"8/10/2023",13.5,0,0,0,28,1,193,0,0,0,0,0,0,0,0,0
"2_23_1_24","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2024,"7/1/2024",14,13,0,0,0,1,195,0,0,0,0,0,0,0,0,0
"2_23_2_24","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2024,"7/1/2024",13,33,0,0,1,2,125,0,0,0,0,0,0,0,0,0
"2_23_3_24","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2024,"7/1/2024",13,38,0,0,1,0,163,0,0,0,0,1,0,0,0,0
"2_23_4_24","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2024,"7/1/2024",13,20,0,0,3,0,167,0,0,0,0,0,0,0,0,0
"2_23_5_24","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2024,"7/1/2024",13,18,0,0,1,0,231,0,0,0,1,0,0,0,0,0
"2_23_6_24","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2024,"7/1/2024",13,11,0,0,2,0,328,0,0,0,4,0,0,0,0,0
"2_23_1_25","Central_Puget_Sound",2,"Jefferson_Head",23,1,"offshore",47.744509,-122.475293,2025,"7/8/2025",15.5,5,0,0,2,20,105,0,0,0,1,1,0,0,0,0
"2_23_2_25","Central_Puget_Sound",2,"Jefferson_Head",23,2,"offshore",47.744509,-122.475293,2025,"7/8/2025",15,5,0,0,3,3,432,0,0,0,0,0,0,0,0,0
"2_23_3_25","Central_Puget_Sound",2,"Jefferson_Head",23,3,"offshore",47.744509,-122.475293,2025,"7/8/2025",13,12,0,0,0,0,227,0,0,0,0,0,0,0,0,0
"2_23_4_25","Central_Puget_Sound",2,"Jefferson_Head",23,4,"inshore",47.744509,-122.475293,2025,"7/8/2025",13.5,2,0,0,0,10,260,0,0,0,9,0,0,0,0,0
"2_23_5_25","Central_Puget_Sound",2,"Jefferson_Head",23,5,"inshore",47.744509,-122.475293,2025,"7/8/2025",13.5,3,0,0,1,1,354,0,0,0,9,1,0,0,0,0
"2_23_6_25","Central_Puget_Sound",2,"Jefferson_Head",23,6,"inshore",47.744509,-122.475293,2025,"7/8/2025",12,0,0,0,0,6,540,0,0,0,16,0,0,0,0,0
"2_24_1_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2021,"7/19/2021",8,20,0,12,0,0,132,0,0,0,10,0,0,0,0,0
"2_24_2_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2021,"7/19/2021",9.5,54,0,54,2,0,117,0,0,0,4,0,0,0,0,0
"2_24_3_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2021,"7/19/2021",12,42,0,94,8,0,164,0,0,0,6,0,0,0,0,0
"2_24_4_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2021,"7/19/2021",6,4,0,137,0,0,427,0,0,0,20,0,0,0,0,0
"2_24_5_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2021,"7/19/2021",8,2,0,56,0,0,92,0,0,0,96,0,0,0,0,0
"2_24_6_21","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2021,"7/19/2021",11,0,0,0,0,0,8,0,0,0,52,0,0,0,0,0
"2_24_1_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2022,"7/30/2022",9.5,0,0,0,3,0,71,0,0,0,0,0,0,0,0,0
"2_24_2_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2022,"7/30/2022",10.5,0,0,12,12,0,81,0,0,7,4,0,0,0,0,0
"2_24_3_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2022,"7/30/2022",12,9,0,40,14,0,305,0,0,0,0,0,0,0,0,0
"2_24_4_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2022,"7/30/2022",7.5,0,0,28,1,0,93,0,0,0,1,0,0,0,0,0
"2_24_5_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2022,"7/30/2022",4,0,0,3,0,0,39,0,0,0,86,0,0,0,0,0
"2_24_6_22","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2022,"7/30/2022",9.5,7,0,16,12,0,237,0,0,0,0,0,0,0,0,0
"2_24_1_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2023,"6/17/2023",10.5,37,0,8,25,0,193,0,0,0,1,0,0,0,0,0
"2_24_2_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2023,"6/17/2023",11,221,0,13,23,0,231,0,0,0,0,0,0,0,0,0
"2_24_3_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2023,"6/17/2023",13.5,5,0,1,4,0,187,0,0,0,0,0,0,0,0,0
"2_24_4_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2023,"6/17/2023",7,84,0,8,7,0,141,0,0,0,0,0,0,0,0,0
"2_24_5_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2023,"6/17/2023",8.5,43,0,4,9,0,133,0,0,0,8,0,0,0,0,0
"2_24_6_23","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2023,"6/17/2023",6,26,0,0,7,0,39,0,0,0,0,0,0,0,0,0
"2_24_1_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2024,"7/6/2024",12.5,8,0,2,7,2,144,0,0,0,0,0,0,0,0,0
"2_24_2_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2024,"7/6/2024",17,0,0,0,4,0,57,0,0,0,0,0,0,0,0,0
"2_24_3_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2024,"7/6/2024",17.5,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0
"2_24_4_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2024,"7/6/2024",9.5,8,0,198,14,0,132,0,0,0,2,0,0,0,0,0
"2_24_5_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2024,"7/6/2024",10,16,0,4,13,0,118,0,0,0,3,0,0,0,0,0
"2_24_6_24","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2024,"7/6/2024",9,20,0,4,8,0,88,0,0,0,14,0,0,0,0,0
"2_24_1_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,1,"offshore",47.819549,-122.37838,2025,"7/12/2025",11.5,0,0,1,24,0,109,0,0,0,0,0,0,0,0,0
"2_24_2_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,2,"offshore",47.819549,-122.37838,2025,"7/12/2025",18,0,0,0,7,0,110,0,0,0,0,0,0,0,0,0
"2_24_3_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,3,"offshore",47.819549,-122.37838,2025,"7/12/2025",18,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0
"2_24_4_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,4,"inshore",47.819549,-122.37838,2025,"7/12/2025",9,0,0,66,0,0,203,0,0,5,17,0,0,0,0,0
"2_24_5_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,5,"inshore",47.819549,-122.37838,2025,"7/12/2025",11,0,0,16,5,0,115,0,0,0,6,0,0,0,0,0
"2_24_6_25","Central_Puget_Sound",2,"Edmonds_Shell_Creek",24,6,"inshore",47.819549,-122.37838,2025,"7/12/2025",12,0,0,6,22,0,151,0,0,0,4,0,0,0,0,0
"4_25_1_24","Northern_Coast",4,"Teahwhit_Head",25,1,"offshore",47.87103,-124.60768,2024,"8/6/2024",31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_25_2_24","Northern_Coast",4,"Teahwhit_Head",25,2,"offshore",47.87103,-124.60768,2024,"8/6/2024",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_25_3_24","Northern_Coast",4,"Teahwhit_Head",25,3,"offshore",47.87103,-124.60768,2024,"8/6/2024",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_25_4_24","Northern_Coast",4,"Teahwhit_Head",25,4,"inshore",47.87103,-124.60768,2024,"8/6/2024",11,0,0,9,0,0,0,0,270,0,0,2,0,0,0,0
"4_25_5_24","Northern_Coast",4,"Teahwhit_Head",25,5,"inshore",47.87103,-124.60768,2024,"8/6/2024",14,0,0,66,0,0,0,0,93,2,0,12,0,0,0,0
"4_25_6_24","Northern_Coast",4,"Teahwhit_Head",25,6,"inshore",47.87103,-124.60768,2024,"8/6/2024",11.5,0,0,5,0,0,0,0,28,0,0,9,0,0,0,0
"5_26_1_23","Admiralty_Inlet",5,"Possession_Point",26,1,"offshore",47.90005,-122.383133,2023,"10/19/2023",23.5,0,0,1,37,31,72,0,0,0,0,0,0,0,0,0
"5_26_2_23","Admiralty_Inlet",5,"Possession_Point",26,2,"offshore",47.90005,-122.383133,2023,"10/19/2023",22.5,2,0,0,27,28,88,0,0,0,0,0,0,0,0,0
"5_26_3_23","Admiralty_Inlet",5,"Possession_Point",26,3,"offshore",47.90005,-122.383133,2023,"10/19/2023",24.5,5,0,0,16,38,82,0,0,0,0,0,0,0,0,0
"5_26_4_23","Admiralty_Inlet",5,"Possession_Point",26,4,"inshore",47.90005,-122.383133,2023,"10/19/2023",15,0,0,2,20,9,106,0,0,0,0,0,0,0,0,0
"5_26_5_23","Admiralty_Inlet",5,"Possession_Point",26,5,"inshore",47.90005,-122.383133,2023,"10/19/2023",15,0,0,3,2,7,194,0,0,0,0,0,0,0,0,0
"5_26_6_23","Admiralty_Inlet",5,"Possession_Point",26,6,"inshore",47.90005,-122.383133,2023,"10/19/2023",14,0,0,1,6,12,238,0,0,0,0,0,0,0,0,0
"5_26_1_24","Admiralty_Inlet",5,"Possession_Point",26,1,"offshore",47.90005,-122.383133,2024,"10/11/2024",24.5,0,0,3,4,66,59,0,0,0,0,0,0,0,0,0
"5_26_2_24","Admiralty_Inlet",5,"Possession_Point",26,2,"offshore",47.90005,-122.383133,2024,"10/11/2024",21.5,1,0,2,13,84,300,0,0,0,0,0,0,0,0,0
"5_26_3_24","Admiralty_Inlet",5,"Possession_Point",26,3,"offshore",47.90005,-122.383133,2024,"10/11/2024",21,1,0,2,6,31,137,0,0,0,0,0,0,0,0,0
"5_26_4_24","Admiralty_Inlet",5,"Possession_Point",26,4,"inshore",47.90005,-122.383133,2024,"10/11/2024",11,0,0,46,6,19,255,0,0,0,0,0,0,0,0,0
"5_26_5_24","Admiralty_Inlet",5,"Possession_Point",26,5,"inshore",47.90005,-122.383133,2024,"10/11/2024",12,0,0,6,10,7,498,0,0,0,2,0,0,0,0,0
"5_26_6_24","Admiralty_Inlet",5,"Possession_Point",26,6,"inshore",47.90005,-122.383133,2024,"10/11/2024",13.5,0,0,2,6,50,294,0,0,0,1,0,0,0,0,0
"5_26_1_25","Admiralty_Inlet",5,"Possession_Point",26,1,"offshore",47.90005,-122.383133,2025,"10/9/2025",26.5,0,3,0,4,84,33,0,0,0,0,0,0,0,0,0
"5_26_2_25","Admiralty_Inlet",5,"Possession_Point",26,2,"offshore",47.90005,-122.383133,2025,"10/9/2025",24.5,0,0,0,14,43,44,0,0,0,0,0,0,0,0,0
"5_26_3_25","Admiralty_Inlet",5,"Possession_Point",26,3,"offshore",47.90005,-122.383133,2025,"10/9/2025",24,0,0,0,8,25,33,0,0,0,0,0,0,0,0,0
"5_26_4_25","Admiralty_Inlet",5,"Possession_Point",26,4,"inshore",47.90005,-122.383133,2025,"10/9/2025",14,2,2,35,8,18,116,0,0,0,7,0,0,0,0,0
"5_26_5_25","Admiralty_Inlet",5,"Possession_Point",26,5,"inshore",47.90005,-122.383133,2025,"10/9/2025",14,0,0,27,16,4,235,0,0,0,3,0,0,0,0,0
"5_26_6_25","Admiralty_Inlet",5,"Possession_Point",26,6,"inshore",47.90005,-122.383133,2025,"10/9/2025",15.5,0,0,1,5,1,81,0,0,0,1,0,0,0,0,0
"5_27_1_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2022,"8/31/2022",19.5,9,0,39,5,5,15,1,0,0,0,0,0,0,0,0
"5_27_2_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2022,"8/31/2022",19.5,8,0,14,5,3,19,0,0,0,0,0,0,0,0,0
"5_27_3_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2022,"8/31/2022",14,15,22,47,7,5,0,0,0,0,0,0,0,0,0,0
"5_27_4_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2022,"8/31/2022",8,2,0,7,0,0,52,0,0,0,15,0,0,0,0,0
"5_27_5_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2022,"8/31/2022",7,1,0,16,0,0,42,0,0,0,19,0,0,0,0,0
"5_27_6_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2022,"8/31/2022",2,86,0,0,0,0,0,0,0,7,17,0,0,0,0,0
"5_27_1_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2023,"8/9/2023",38,5,0,1,3,26,1,0,0,0,0,0,0,0,0,0
"5_27_2_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2023,"8/9/2023",38.5,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0
"5_27_3_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2023,"8/9/2023",43.5,3,0,2,0,12,1,0,0,0,0,0,0,0,0,0
"5_27_4_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2023,"8/9/2023",16,61,0,1,28,0,29,0,0,0,0,19,0,0,0,0
"5_27_5_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2023,"8/9/2023",10,11,0,1,3,0,91,0,0,0,0,0,0,0,0,0
"5_27_6_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2023,"8/9/2023",11,12,0,8,5,0,45,0,0,0,0,0,0,0,0,0
"5_27_1_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2024,"8/11/2024",42,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"5_27_2_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2024,"8/11/2024",44,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"5_27_3_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2024,"8/11/2024",44,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"5_27_4_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2024,"8/11/2024",16,33,0,17,16,0,35,0,0,0,0,6,0,0,0,0
"5_27_5_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2024,"8/11/2024",19,24,1,13,38,0,24,0,0,0,0,23,0,0,0,0
"5_27_6_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2024,"8/11/2024",24.5,5,0,3,50,2,54,0,0,0,0,20,0,0,0,0
