"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","ak_acid_weed","ak_broad-ribbed_kelp","ak_bull_kelp","ak_feather_boa_n","ak_feather_boa_stipe","ak_five-ribbed_kelp","ak_giant_kelp_n","ak_giant_kelp_stipe","ak_sieve_kelp","ak_sugar_kelp","ak_three-ribbed_kelp","ak_torn_kelp","ak_winged_kelp","ak_wire_weed","ak_woody_kelp","cv_acid_weed","cv_articulated","cv_brown_algae","cv_crustose","cv_encrusting","cv_green_algae","cv_holdfast","cv_none","cv_red_algae","cv_seagrass","cv_sessile_inverts","mobile_invertebrates","rf_0-10cm","rf_10cm-1m","rf_1m-2m","rf_over_2m","sb_boulder","sb_clay-wa","sb_cobble","sb_cobble-wa","sb_l_boulder-wa","sb_other","sb_pebble-wa","sb_reef","sb_rock","sb_s_boulder-wa","sb_sand","sb_shell_hash-wa","sp_acid_weed","sp_brown_algae","sp_green_algae","sp_mobile_inverts","sp_red_algae","iv_bat_star","iv_blood_star","iv_blue_striped_sun_star","iv_california_sea_cucumber","iv_dawsons_sun_star","iv_dungeness_crab","iv_flat_abalone","iv_giant_pacific_octopus","iv_giant_spined_star","iv_green_crab","iv_green_pallid_urchin","iv_gumboot_chiton","iv_hairy_triton","iv_kelp_crab","iv_kelp_crab_juv","iv_large_anemone","iv_leather_star","iv_masking_crab","iv_mottled_star","iv_ochre_star","iv_orange_cucumber","iv_piddock_clam","iv_pinto_abalone","iv_plumose_anemone","iv_purple_urchin","iv_rainbow_star","iv_red_abalone","iv_red_urchin","iv_rock_crab","iv_rock_scallop","iv_short_spined_star","iv_slender_crab","iv_sunflower_star","fs_black_and_yellow_rockfish","fs_black_rockfish","fs_black_yellowtail_yoy","fs_blue_deacon_yoy","fs_blue_rockfish","fs_bocaccio_yoy","fs_brown_copper_quillback_yoy","fs_brown_rockfish","fs_buffalo_sculpin","fs_cabezon","fs_canary_rockfish","fs_canary_yoy","fs_china_rockfish","fs_copper_rockfish","fs_deacon_rockfish","fs_forage_fish","fs_gopher_rockfish","fs_grass_rockfish","fs_kelp_greenling","fs_kelp_perch","fs_lingcod","fs_pile_perch","fs_puget_sound_rockfish","fs_puget_sound_yoy","fs_quillback_rockfish","fs_red_irish_lord","fs_shiner_perch","fs_spiny_dogfish","fs_spotted_ratfish","fs_striped_perch","fs_vermilion_rockfish","fs_vermillion_yoy","fs_whitespotted_greenling","fs_wolf_eel","fs_yelloweye_rockfish","fs_yelloweye_yoy","fs_yellowtail_rockfish","fs_yoy_rockfish"
"8_41_4_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,4,"inshore",48.267782,-124.297828,2023,2023-07-28,11.5,0,10,5,0,0,5,7,161,0,7,0,22,3,0,63,0,0,0,0.33,0,0,0.07,0.03,0.03,0,0.53,0,0,0.63,0.1,0.27,0,0,0,0,0.03,0,0,0.8,0.07,0.1,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,12,7,0,0,0,5,3,0,1,1,27,0,0,6,140,1,0,33,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_41_5_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,5,"inshore",48.267782,-124.297828,2023,2023-07-28,16.5,17,0,13,0,0,13,4,74,14,32,0,0,8,0,107,0,0,0.3,0,0.3,0,0,0.3,0.1,0,0,0,0,0.07,0.17,0.77,0,0,0,0.03,0.1,0,0,0.47,0.03,0.07,0.3,0,0,0.4,0,0.03,0,0,7,2,23,0,0,0,0,0,0,4,5,0,0,0,1,2,0,0,0,15,0,0,0,3,2,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8_41_6_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,6,"inshore",48.267782,-124.297828,2023,2023-07-28,23,8,0,1,0,0,0,12,60,12,14,0,0,0,0,222,0,0.1,0.13,0.17,0,0,0.03,0.5,0,0,0.07,0,0,0.97,0.03,0,0,0,0,0.1,0.1,0,0.03,0.5,0.07,0.07,0.13,0,0,0.5,0,0.03,0,3,0,0,5,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,82,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2025,2025-08-01,27,30,5,113,0,0,10,0,0,8,90,17,2,0,0,88,0,0,0.1,0.1,0.1,0,0.03,0.47,0.2,0,0,0,0.07,0.83,0.1,0,0,0,0,0.07,0.03,0,0.07,0.3,0.17,0.17,0.17,0.03,0,0.2,0,0,0.03,0,11,0,2,0,0,0,0,0,0,0,7,0,0,2,2,0,0,1,0,73,0,0,0,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2025,2025-08-01,23.5,36,4,57,0,0,18,0,0,16,56,300,0,0,0,43,0,0,0.27,0.1,0.13,0,0,0.33,0.17,0,0,0,0.07,0.77,0.17,0,0,0.1,0,0.03,0.13,0,0,0.1,0.13,0.23,0.27,0,0,0.17,0,0,0.03,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42,0,1,0,21,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2025,2025-08-01,24,23,2,131,0,0,45,0,0,10,65,245,0,0,0,77,0,0,0.23,0.23,0.03,0,0.03,0.3,0.13,0,0.03,0,0.07,0.83,0.1,0,0,0.17,0,0.03,0.07,0,0,0.03,0.17,0.27,0.27,0,0,0.37,0,0,0.03,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,36,0,0,0,18,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2025,2025-08-01,26.5,27,6,127,0,0,37,0,0,14,42,62,0,0,0,34,0,0.07,0.17,0.07,0.07,0,0.07,0.13,0.43,0,0,0,0.17,0.83,0,0,0,0.1,0,0.03,0.23,0,0.03,0.23,0.03,0.27,0.07,0,0,0.13,0,0,0,0,7,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,67,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2025,2025-08-01,26,21,4,62,0,0,28,0,0,0,42,34,0,0,0,35,0.03,0,0,0.17,0.03,0,0,0.4,0.3,0,0.07,0,0.23,0.73,0.03,0,0,0.27,0,0.07,0.1,0,0,0.43,0,0.03,0.1,0,0,0.37,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2025,2025-08-01,25.5,28,1,37,0,0,49,0,0,0,56,36,0,0,0,37,0,0,0,0.03,0,0,0,0.37,0.57,0,0.03,0,0.63,0.37,0,0,0,0.67,0,0,0.1,0,0,0.07,0,0.03,0.13,0,0.03,0.27,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2024,2024-06-16,22,70,10,128,0,0,35,0,0,0,37,32,0,0,0,20,0,0.03,0.23,0.13,0.13,0,0.1,0.33,0.03,0,0,0,0.23,0.77,0,0,0,0,0,0.13,0.13,0,0.1,0.07,0.03,0.17,0.37,0,0,0.5,0,0,0.07,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,37,0,1,0,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2024,2024-06-16,21,56,12,190,0,0,50,0,0,0,62,72,0,0,0,7,0,0,0.27,0,0.03,0,0.03,0.27,0.37,0,0.03,0,0.17,0.83,0,0,0,0,0,0.07,0.1,0,0.03,0.03,0.1,0.07,0.6,0,0,0.3,0.03,0.03,0.23,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2024,2024-06-16,23.5,316,6,474,0,0,85,0,0,0,194,62,0,0,0,10,0.03,0,0.03,0.2,0.27,0,0.07,0.3,0.1,0,0,0,0.13,0.87,0,0,0,0,0,0.13,0.07,0,0.07,0.57,0,0.17,0,0,0.03,0.5,0,0.03,0.07,0,8,0,0,0,0,0,0,0,0,0,6,0,0,2,3,0,0,2,0,164,307,0,0,11,0,0,1,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2024,2024-06-16,24.5,50,8,77,0,0,29,0,0,0,93,39,1,0,0,42,0,0.03,0.23,0.1,0.03,0,0.03,0.43,0.13,0,0,0,0.4,0.6,0,0,0,0,0,0,0.1,0,0,0.6,0.03,0.13,0.13,0,0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2024,2024-06-16,23.5,49,25,222,0,0,45,0,0,0,115,48,2,0,0,27,0,0,0.17,0.07,0,0,0.03,0.57,0.17,0,0,0,0.17,0.83,0,0,0,0,0,0.03,0.17,0,0.03,0.43,0.07,0.03,0.23,0,0,0.2,0,0.03,0.03,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2024,2024-06-16,22.5,318,7,146,0,0,113,0,0,0,65,22,0,0,0,17,0,0,0.07,0.2,0.23,0,0.07,0.27,0.13,0,0.03,0,0.1,0.9,0,0,0,0,0,0.13,0,0,0.13,0.7,0,0.03,0,0,0.17,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,0,49,858,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2023,2023-09-24,24,10,2,108,0,0,1,0,0,3,93,42,0,0,0,80,0,0,0.37,0,0.17,0,0,0.37,0,0,0.1,0,0.37,0.63,0,0,0,0.6,0,0,0.03,0,0,0.07,0.13,0.07,0.07,0.03,0,0.53,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,26,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2023,2023-09-24,22,0,0,115,0,0,0,0,0,3,41,82,0,0,0,52,0,0,0.23,0.27,0.13,0,0.1,0.27,0,0,0,0,0.17,0.83,0,0,0,0.33,0,0.03,0.23,0,0,0.03,0.13,0.2,0.03,0,0,0.17,0,0,0.1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2023,2023-09-24,20,0,4,40,0,0,2,0,0,0,4,2,17,0,0,93,0,0.1,0,0.13,0.1,0,0.1,0.47,0.07,0,0.03,0,0.37,0.63,0,0,0,0.03,0,0.07,0.17,0,0.1,0.03,0.03,0.17,0.23,0.17,0,0.37,0,0,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2023,2023-09-24,16,1,47,82,0,0,0,0,0,0,178,426,0,0,0,120,0,0,0.3,0.17,0.17,0,0.07,0.27,0,0,0.03,0,0,1,0,0,0,0,0,0.17,0.23,0,0,0.1,0.17,0.13,0.2,0,0,0.7,0,0,0.03,0,5,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2023,2023-09-24,13,0,72,75,0,0,0,0,0,0,110,202,0,0,0,142,0,0.03,0.03,0.33,0.13,0,0.13,0.33,0,0,0,0,0.03,0.97,0,0,0,0,0,0.03,0.3,0,0,0,0.13,0.3,0.23,0,0,0.3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,4,7,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7_43_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2023,2023-09-24,15,0,9,28,0,0,0,0,0,0,0,55,9,0,0,88,0,0.07,0,0.27,0.17,0,0.1,0.3,0.03,0,0.07,0,0.07,0.87,0.07,0,0,0,0,0.1,0.2,0,0.1,0.13,0.07,0.17,0.23,0,0,0.27,0,0.07,0.07,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2025,2025-08-03,26,5,0,8,0,0,41,0,0,80,81,3,0,0,0,0,0,0,0,0.17,0.1,0,0.17,0.5,0.07,0,0,0,0.13,0.6,0.27,0,0,0,0,0.2,0.13,0,0.13,0.13,0,0.27,0.03,0.1,0,0.5,0,0,0.37,0,1,0,15,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2025,2025-08-03,35,1,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0.23,0.13,0.1,0,0,0.47,0.07,0,0,0,0,1,0,0,0,0,0,0.13,0.17,0,0.03,0,0.1,0.1,0.2,0.27,0,0.03,0,0.03,0,0,10,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,67,0,0,0,9,0,0,14,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2025,2025-08-03,22,9,0,0,0,0,0,0,0,244,2,0,0,0,0,0,0,0,0,0.33,0.1,0.17,0.23,0.03,0.1,0,0.03,0,0,0.2,0.07,0.73,0,0,0,0,0,0,0.03,0.83,0,0.1,0.03,0,0,0.27,0,0,0.4,0,5,0,6,0,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2025,2025-08-03,13.5,21,0,4,0,0,5,0,0,0,17,0,0,0,0,1,0,0.03,0,0.27,0.2,0,0.07,0.37,0,0,0.07,0,0,0.47,0.53,0,0,0,0,0.1,0.13,0,0.03,0.3,0,0.43,0,0,0,0.2,0,0,0.47,0,1,0,2,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_44_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2025,2025-08-03,17.5,2,0,10,0,0,12,0,0,317,47,1,0,0,0,8,0,0,0.3,0.07,0.23,0,0,0.17,0.2,0,0.03,0,0,0.73,0.2,0.07,0,0,0,0,0.1,0,0.1,0.57,0,0.07,0.1,0.07,0,0.2,0,0,0.3,0,4,0,18,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,708,0,0,0,1,0,0,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2025,2025-08-03,14,1,0,14,0,0,0,0,0,98,49,0,0,0,0,0,0,0,0,0.2,0.07,0.2,0.33,0.17,0,0,0.03,0,0.03,0.7,0.03,0.23,0,0,0,0.07,0.5,0,0.1,0.17,0.07,0.07,0,0.03,0,0.3,0.03,0.03,0.37,0,1,0,6,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,260,0,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_44_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2024,2024-08-10,26,4,0,1,0,0,2,0,0,44,8,0,0,0,0,0,0,0,0.13,0.07,0.03,0,0.03,0.2,0.43,0,0.1,0,0.27,0.73,0,0,0,0,0,0.3,0,0,0.03,0.1,0.1,0.27,0.2,0,0,0.13,0,0,0,0,2,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,218,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2024,2024-08-10,21.5,1,0,1,0,0,85,0,0,22,101,0,0,0,0,1,0,0,0,0.03,0.03,0,0,0.37,0.57,0,0,0,0,1,0,0,0,0,0,0.03,0.03,0,0.4,0,0.4,0.13,0,0,0,0.2,0,0.03,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2024,2024-08-10,23,0,0,0,0,0,16,0,0,50,46,0,0,0,0,0,0,0,0.07,0.1,0.1,0,0,0.37,0.33,0,0.03,0,0.07,0.53,0.17,0.23,0,0,0,0.13,0.03,0,0.3,0.43,0.1,0,0,0,0,0.07,0,0,0,0,1,0,8,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,77,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2024,2024-08-10,12.5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.03,0,0,0,0.83,0,0,0,0,1,0,0,0,0,0,0.07,0.2,0,0,0.23,0.27,0.23,0,0,0.13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,5,0,0,1,0,0,0,0,0,480,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2024,2024-08-10,10,6,0,0,0,0,8,0,0,1,35,0,0,0,0,0,0,0,0.1,0.03,0.13,0,0.03,0.07,0.53,0,0.1,0,0,0.87,0.03,0.1,0,0,0,0.2,0.17,0,0,0.17,0.17,0.23,0.07,0,0,0.1,0,0,0,0,1,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,315,0,0,1,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2024,2024-08-10,10.5,34,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0.03,0,0.1,0.2,0.03,0,0,0.03,0.57,0,0.03,0,0,1,0,0,0,0,0,0.07,0.27,0,0.03,0.3,0.2,0.13,0,0,0.03,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,300,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_44_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2023,2023-08-12,30.5,0,0,2,0,0,2,0,0,1,25,0,0,1,0,3,0,0,0.07,0,0,0,0,0.93,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,0.57,0,0,0,0,0.03,0,0.3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7_44_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2023,2023-08-12,31,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0.1,0.33,0,0,0.43,0.13,0,0,0,0.1,0.37,0.27,0.27,0,0,0,0,0.07,0,0,0.63,0.1,0,0.1,0.1,0,0.3,0.07,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2023,2023-08-12,12,25,0,4,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0.07,0.13,0.1,0,0.03,0.1,0.57,0,0,0,0,0.83,0.13,0.03,0,0,0,0,0.3,0,0.13,0,0.07,0.5,0,0,0,0.2,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
