"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","bat_star","blood_star","blue_striped_sun_star","california_sea_cucumber","dawsons_sun_star","dungeness_crab","giant_pacific_octopus","giant_spined_star","green_crab","green_pallid_urchin","gumboot_chiton","hairy_triton","kelp_crab","kelp_crab_juv","large_anemone","leather_star","mottled_star","ochre_star","orange_cucumber","piddock_clam","pinto_abalone","plumose_anemone","purple_urchin","rainbow_star","red_urchin","rock_crab","rock_scallop","short_spined_star","slender_crab","sunflower_star","flat_abalone","masking_crab","red_abalone"
"7_44_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2024,"2024-08-10",23,0,1,0,8,0,0,0,0,0,0,3,0,1,0,0,0,0,0,77,0,0,0,0,0,15,0,1,0,0,0,0,0,0
"7_44_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2024,"2024-08-10",12.5,0,0,0,2,0,0,0,0,0,12,5,0,0,1,0,0,0,0,480,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"7_44_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2024,"2024-08-10",10,0,1,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,315,0,0,1,0,0,9,1,3,0,0,0,0,0,0
"7_44_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2024,"2024-08-10",10.5,0,1,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,300,0,0,0,0,0,8,1,2,0,0,0,0,0,0
"7_44_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2023,"2023-08-12",30.5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,2,2,0,0,0,0,0,0,0
"7_44_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2023,"2023-08-12",31,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"7_44_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2023,"2023-08-12",12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"7_44_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2023,"2023-08-12",26.5,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7_44_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2023,"2023-08-12",17,0,0,1,345,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0
"7_44_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2023,"2023-08-12",19.5,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,3,0,289,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"7_44_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2022,"2022-08-12",41,0,1,0,3,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0
"7_44_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2022,"2022-08-12",42,0,8,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"7_44_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2022,"2022-08-12",41,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,11,0,0,0,0,0,0
"7_44_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2022,"2022-08-12",17.5,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,7,0,3,0,0,0,0,0,0
"7_44_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2022,"2022-08-12",18.5,0,2,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,11,1,5,0,0,0,0,0,0,0,0
"7_44_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2022,"2022-08-12",19.5,0,0,0,8,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_45_1_25","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2025,"2025-09-11",19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
"9_45_2_25","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2025,"2025-09-11",18.5,0,7,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,18,0,2,0,0,0,0,0,0
"9_45_3_25","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2025,"2025-09-11",17.5,0,3,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,113,0,0,0,0,0,3,3,2,0,0,0,0,0,0
"9_45_4_25","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2025,"2025-09-11",12.5,0,0,0,6,0,0,0,0,0,18,0,0,2,1,0,0,0,0,15,0,1,0,0,0,40,2,3,0,0,0,0,0,0
"9_45_5_25","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2025,"2025-09-11",19,0,4,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,47,0,0,0,0,0,28,2,2,0,0,0,0,0,0
"9_45_6_25","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2025,"2025-09-11",16,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,115,0,0,0,0,0,134,0,2,0,0,0,0,0,0
"9_45_1_24","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2024,"2024-09-10",17,0,3,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,330,0,0,0,0,0,111,1,0,0,0,0,0,0,0
"9_45_2_24","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2024,"2024-09-10",18,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70,1,0,0,0,0,10,0,2,0,0,0,0,0,0
"9_45_3_24","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2024,"2024-09-10",13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"9_45_4_24","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2024,"2024-09-10",8,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,714,0,0,0,0,0,7,1,1,0,0,0,0,0,0
"9_45_5_24","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2024,"2024-09-10",10.5,0,6,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,181,0,0,0,0,0,7,0,4,0,0,0,0,0,0
"9_45_6_24","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2024,"2024-09-10",9.5,0,4,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"9_45_1_23","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2023,"2023-08-23",18.5,0,1,0,6,0,0,0,0,0,0,6,0,0,0,0,2,0,0,157,0,0,0,0,0,117,0,2,0,0,0,0,0,0
"9_45_2_23","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2023,"2023-08-23",15,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,390,0,0,0,10,0,56,0,2,0,0,0,0,0,0
"9_45_3_23","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2023,"2023-08-23",19,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,342,0,0,0,0,0,61,0,0,0,0,0,0,0,0
"9_45_4_23","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2023,"2023-08-23",11,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,285,0,0,0,4,0,4,0,3,0,0,0,0,0,0
"9_45_5_23","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2023,"2023-08-23",13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9_45_6_23","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2023,"2023-08-23",11.5,0,1,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,94,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"9_46_1_25","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2025,"2025-09-27",14,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_2_25","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2025,"2025-09-27",14,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"9_46_3_25","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2025,"2025-09-27",12.5,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_4_25","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2025,"2025-09-27",11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9_46_5_25","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2025,"2025-09-27",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9_46_6_25","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2025,"2025-09-27",11,0,1,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_1_24","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2024,"2024-09-14",10.5,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9_46_2_24","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2024,"2024-09-14",15.5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_3_24","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2024,"2024-09-14",14.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0
"9_46_4_24","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2024,"2024-09-14",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9_46_5_24","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2024,"2024-09-14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_6_24","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2024,"2024-09-14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_1_23","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2023,"2023-09-16",12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9_46_2_23","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2023,"2023-09-16",14.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_3_23","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2023,"2023-09-16",16.5,0,1,0,0,0,0,0,0,0,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_4_23","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2023,"2023-09-16",10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_5_23","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2023,"2023-09-16",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_6_23","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2023,"2023-09-16",13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_47_1_25","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2025,"2025-09-27",25.5,0,3,0,31,0,0,0,0,0,3,0,0,0,0,2,0,1,0,16,0,0,2,0,0,170,0,7,0,0,0,0,0,0
"9_47_2_25","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2025,"2025-09-27",28.5,0,4,0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,139,0,0,2,0,0,100,1,6,0,0,0,0,0,0
"9_47_3_25","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2025,"2025-09-27",28.5,0,2,1,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,62,0,0,0,0,1,104,0,4,0,0,0,0,0,0
"9_47_4_25","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2025,"2025-09-27",13,0,7,0,2,0,0,0,0,0,4,11,3,0,3,2,0,0,0,107,0,0,0,33,0,642,1,3,0,0,0,0,0,0
"9_47_5_25","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2025,"2025-09-27",14.5,0,6,1,3,0,0,0,0,0,2,3,0,0,1,3,0,0,0,20,0,0,0,0,0,153,0,0,0,0,0,0,0,0
"9_47_6_25","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2025,"2025-09-27",13,0,2,1,14,0,0,0,0,0,15,8,0,2,0,2,0,0,0,28,0,0,3,8,0,207,0,4,0,0,0,0,0,0
"9_47_1_24","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2024,"2024-09-14",23,0,8,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,128,0,3,0,0,0,0,0,0
"9_47_2_24","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2024,"2024-09-14",23,0,5,2,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,240,0,0,0,0,1,214,0,12,0,0,0,0,0,0
"9_47_3_24","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2024,"2024-09-14",25,0,2,1,50,0,0,0,0,0,2,0,3,0,0,0,0,0,0,85,0,0,0,0,1,184,0,12,0,0,0,0,0,0
"9_47_4_24","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2024,"2024-09-14",14,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,1,1,0,42,0,0,0,0,2,73,0,1,0,0,0,0,0,0
"9_47_5_24","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2024,"2024-09-14",12,0,3,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,27,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"9_47_6_24","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2024,"2024-09-14",11.5,0,3,0,1,0,0,0,0,0,0,10,0,0,0,8,0,0,0,100,0,1,0,2,0,78,0,2,1,0,0,0,0,0
"9_47_1_23","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2023,"2023-09-16",18,0,2,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,33,0,0,0,9,0,26,0,0,0,0,0,0,0,0
"9_47_2_23","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2023,"2023-09-16",29.5,0,2,0,5,0,1,0,0,0,1,2,0,0,0,2,0,1,0,15,0,0,0,0,0,61,1,8,0,0,0,0,0,0
"9_47_3_23","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2023,"2023-09-16",39,0,1,0,7,0,0,0,1,0,0,1,1,0,0,1,0,1,0,94,0,0,0,0,0,81,0,4,0,0,0,0,0,0
"9_47_4_23","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2023,"2023-09-16",15,0,2,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,33,0,1,0,1,0,75,0,0,0,0,0,0,0,0
"9_47_5_23","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2023,"2023-09-16",20,0,9,0,19,0,0,0,0,0,0,2,1,2,0,4,0,0,0,19,0,0,0,0,0,129,0,10,0,0,0,0,0,0
"9_47_6_23","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2023,"2023-09-16",12.5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,1,0,52,0,1,0,0,0,0,0,0
"10_48_1_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,1,"offshore",48.477268,-122.714451,2025,"2025-08-27",22,0,2,0,1,0,0,0,0,0,189,7,0,0,0,0,0,1,0,726,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"10_48_2_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,2,"offshore",48.477268,-122.714451,2025,"2025-08-27",15.5,0,7,0,5,0,0,0,0,0,89,8,0,1,0,0,1,1,0,154,0,0,0,0,0,45,0,1,0,0,0,0,0,0
"10_48_3_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,3,"offshore",48.477268,-122.714451,2025,"2025-08-27",17.5,0,5,0,2,0,0,0,0,0,78,4,0,0,0,0,0,0,0,79,0,0,0,0,0,17,1,2,0,0,0,0,0,0
"10_48_4_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,4,"inshore",48.477268,-122.714451,2025,"2025-08-27",12.5,0,0,0,3,0,0,0,0,0,16,8,0,2,1,0,0,0,0,76,0,0,0,3,1,16,1,1,0,0,0,0,0,0
"10_48_5_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,5,"inshore",48.477268,-122.714451,2025,"2025-08-27",14.5,0,1,0,6,0,0,0,0,0,101,0,0,0,0,0,0,0,0,642,0,0,0,0,0,36,1,1,0,0,0,0,0,0
"10_48_6_25","North_Puget_Sound",10,"Burrows_Lighthouse",48,6,"inshore",48.477268,-122.714451,2025,"2025-08-27",9.5,0,1,0,6,0,0,0,0,0,13,7,0,2,0,0,0,0,0,166,0,0,0,0,0,27,0,1,0,0,0,0,0,0
"10_48_1_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,1,"offshore",48.477268,-122.714451,2024,"2024-09-09",22,0,2,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,397,0,0,0,0,0,7,0,2,0,0,0,0,0,0
"10_48_2_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,2,"offshore",48.477268,-122.714451,2024,"2024-09-09",22.5,0,5,0,4,0,0,0,0,0,37,2,0,0,1,0,0,0,0,275,0,0,0,0,0,28,0,2,0,0,0,0,0,0
"10_48_3_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,3,"offshore",48.477268,-122.714451,2024,"2024-09-09",26.5,0,2,0,6,0,0,0,0,0,16,5,0,0,0,0,0,0,0,168,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"10_48_4_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,4,"inshore",48.477268,-122.714451,2024,"2024-09-09",10,0,2,0,2,0,0,0,0,0,42,2,0,1,0,0,0,0,0,30,0,0,0,0,0,5,0,2,0,0,0,0,0,0
"10_48_5_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,5,"inshore",48.477268,-122.714451,2024,"2024-09-09",10.5,0,3,0,2,0,0,0,0,0,79,5,0,0,0,0,0,0,0,55,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"10_48_6_24","North_Puget_Sound",10,"Burrows_Lighthouse",48,6,"inshore",48.477268,-122.714451,2024,"2024-09-09",14,0,0,0,7,0,0,0,0,0,34,0,0,0,0,0,1,0,0,78,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"10_48_1_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,1,"offshore",48.477268,-122.714451,2023,"2023-09-05",26,0,4,0,0,0,0,0,0,0,69,10,0,0,0,1,0,0,0,125,0,0,0,0,0,26,0,1,0,0,0,0,0,0
"10_48_2_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,2,"offshore",48.477268,-122.714451,2023,"2023-09-05",16,0,1,0,4,0,0,0,0,0,19,11,0,0,0,0,0,1,0,14,0,0,0,3,0,26,0,2,0,0,0,0,0,0
"10_48_3_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,3,"offshore",48.477268,-122.714451,2023,"2023-09-05",13,0,2,0,7,0,0,0,0,0,48,1,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,1,0,0,0,0,0
"10_48_4_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,4,"inshore",48.477268,-122.714451,2023,"2023-09-05",13,0,4,0,3,0,0,0,0,0,91,8,0,0,2,0,0,0,0,22,0,4,0,0,0,6,0,5,0,0,0,0,0,0
"10_48_5_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,5,"inshore",48.477268,-122.714451,2023,"2023-09-05",15.5,0,1,0,0,0,0,0,0,0,35,3,2,0,0,0,1,0,0,16,0,0,0,0,0,16,0,3,0,0,0,0,0,0
"10_48_6_23","North_Puget_Sound",10,"Burrows_Lighthouse",48,6,"inshore",48.477268,-122.714451,2023,"2023-09-05",12,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"10_48_1_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,1,"offshore",48.477268,-122.714451,2022,"2022-08-31",27,0,6,0,2,0,0,0,0,0,20,2,0,3,0,0,0,1,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0
"10_48_2_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,2,"offshore",48.477268,-122.714451,2022,"2022-08-31",28.5,0,5,0,4,0,0,0,0,0,9,5,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"10_48_3_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,3,"offshore",48.477268,-122.714451,2022,"2022-08-31",36.5,0,10,0,7,0,0,0,0,0,25,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0
"10_48_4_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,4,"inshore",48.477268,-122.714451,2022,"2022-08-31",15.5,0,2,0,1,0,0,0,0,0,24,0,0,3,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"10_48_5_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,5,"inshore",48.477268,-122.714451,2022,"2022-08-31",21,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0
"10_48_6_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,6,"inshore",48.477268,-122.714451,2022,"2022-08-31",18.5,0,1,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9_49_1_25","San_Juan_Islands",9,"Deadmans_Bay",49,1,"offshore",48.512846,-123.147129,2025,"2025-09-26",24,0,1,0,15,0,0,0,0,0,0,1,0,0,0,1,0,2,0,5,0,0,0,0,0,95,0,2,0,0,0,0,0,0
"9_49_2_25","San_Juan_Islands",9,"Deadmans_Bay",49,2,"offshore",48.512846,-123.147129,2025,"2025-09-26",24.5,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,1,0,47,0,1,0,0,0,0,0,0
"9_49_3_25","San_Juan_Islands",9,"Deadmans_Bay",49,3,"offshore",48.512846,-123.147129,2025,"2025-09-26",26,0,0,0,9,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"9_49_4_25","San_Juan_Islands",9,"Deadmans_Bay",49,4,"inshore",48.512846,-123.147129,2025,"2025-09-26",15.5,0,1,0,9,0,0,0,0,0,1,2,7,4,0,0,0,0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,0
"9_49_5_25","San_Juan_Islands",9,"Deadmans_Bay",49,5,"inshore",48.512846,-123.147129,2025,"2025-09-26",14.5,0,3,0,12,0,0,0,0,0,3,2,0,3,0,0,0,0,0,15,0,0,0,2,0,92,1,2,0,0,0,0,0,0
"9_49_6_25","San_Juan_Islands",9,"Deadmans_Bay",49,6,"inshore",48.512846,-123.147129,2025,"2025-09-26",16.5,0,4,1,7,0,0,0,0,0,2,1,0,3,1,1,0,0,0,5,0,0,0,1,1,3,1,3,0,0,0,0,0,0
"9_49_1_24","San_Juan_Islands",9,"Deadmans_Bay",49,1,"offshore",48.512846,-123.147129,2024,"2024-09-13",22,0,3,0,13,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,119,0,0,0,0,0,0,0,0
"9_49_2_24","San_Juan_Islands",9,"Deadmans_Bay",49,2,"offshore",48.512846,-123.147129,2024,"2024-09-13",23.5,0,2,0,8,0,0,0,0,0,2,2,1,0,0,0,0,0,0,7,0,0,0,1,0,85,0,0,0,0,0,0,0,0
